customer_id,segment,campaign,channel,variant,sent_date,opened,clicked,responded,converted,campaign_cost,revenue,age,tenure_months,monthly_balance
45274,Mass Affluent,Credit Card Upgrade,SMS,A,2025-03-11,1,1,1,1,0.14,627.96,51,46,145981
45275,Salary,Wealth Advisory,Email,B,2025-05-17,0,0,0,0,0.23,0.0,44,1,7151
45276,Retail,Insurance Cross-Sell,Email,A,2024-09-26,1,1,0,0,0.31,0.0,29,122,5000
45277,Retail,Savings Account,Mobile App,B,2024-11-19,1,1,1,0,0.26,0.0,31,67,61442
45278,Student,Credit Card Upgrade,SMS,B,2025-04-07,0,0,0,0,0.27,0.0,36,53,89346
45279,Mass Affluent,Savings Account,Email,B,2025-05-11,1,0,0,0,0.35,0.0,43,120,32411
45280,Mass Affluent,Wealth Advisory,Email,B,2025-05-19,1,0,0,0,0.2,0.0,66,9,27669
45281,Retail,Wealth Advisory,SMS,B,2024-08-31,0,0,0,0,0.15,0.0,34,90,6139
45282,Premier,Savings Account,Email,B,2024-09-17,0,0,0,0,0.34,0.0,55,17,41771
45283,Premier,Credit Card Upgrade,Email,A,2024-12-29,0,0,0,0,0.36,0.0,34,10,20167
45284,Salary,Insurance Cross-Sell,Email,B,2024-10-15,1,0,0,0,0.22,0.0,19,92,11378
45285,Premier,Wealth Advisory,Mobile App,B,2024-09-04,0,0,0,0,0.19,0.0,62,39,9766
45286,Premier,Personal Loan,Call Center,B,2024-07-20,0,0,0,0,2.56,0.0,45,80,51988
45287,Premier,Wealth Advisory,Email,B,2024-12-14,1,0,0,0,0.21,0.0,55,63,7289
45288,Mass Affluent,Personal Loan,SMS,A,2025-05-21,0,0,0,0,0.23,0.0,47,49,16692
45289,Retail,Personal Loan,Email,B,2024-07-27,0,0,0,0,0.25,0.0,57,53,24125
45290,Student,Insurance Cross-Sell,Email,A,2024-06-16,0,0,0,0,0.23,0.0,51,219,10690
45291,Mass Affluent,Insurance Cross-Sell,SMS,B,2024-12-01,1,1,0,0,0.24,0.0,52,50,52353
45292,Premier,Personal Loan,Mobile App,A,2025-04-12,0,0,0,0,0.21,0.0,33,2,15309
45293,Retail,Credit Card Upgrade,SMS,B,2024-06-07,1,0,0,0,0.26,0.0,45,55,24229
45294,Retail,Credit Card Upgrade,Call Center,B,2024-07-11,0,0,0,0,2.68,0.0,49,23,5000
45295,Student,Insurance Cross-Sell,Mobile App,A,2025-03-02,0,0,0,0,0.33,0.0,46,89,23723
45296,Premier,Insurance Cross-Sell,Email,B,2025-01-31,0,0,0,0,0.34,0.0,34,64,5000
45297,Salary,Savings Account,Mobile App,A,2024-06-16,0,0,0,0,0.31,0.0,44,6,25464
45298,Retail,Personal Loan,Email,B,2024-11-03,0,0,0,0,0.22,0.0,52,14,12222
45299,Mass Affluent,Personal Loan,Mobile App,A,2024-06-25,1,0,0,0,0.25,0.0,54,4,14457
45300,Salary,Insurance Cross-Sell,Email,A,2025-03-14,0,0,0,0,0.32,0.0,40,31,45225
45301,Premier,Personal Loan,Email,B,2024-08-30,1,0,0,0,0.24,0.0,41,21,12665
45302,Salary,Savings Account,SMS,A,2024-08-14,0,0,0,0,0.16,0.0,52,35,5000
45303,Mass Affluent,Wealth Advisory,SMS,A,2025-04-23,0,0,0,0,0.2,0.0,32,13,11244
45304,Mass Affluent,Credit Card Upgrade,SMS,B,2024-08-05,1,1,0,0,0.27,0.0,38,35,5000
45305,Retail,Personal Loan,Email,B,2025-02-14,0,0,0,0,0.36,0.0,22,55,26260
45306,Premier,Personal Loan,Email,A,2024-09-06,1,0,0,0,0.36,0.0,41,66,54534
45307,Premier,Wealth Advisory,Call Center,B,2024-08-06,1,0,0,0,2.67,0.0,49,21,5000
45308,Student,Wealth Advisory,SMS,B,2025-02-10,0,0,0,0,0.27,0.0,20,31,42568
45309,Retail,Savings Account,SMS,A,2024-06-12,1,0,0,0,0.2,0.0,29,118,5000
45310,Salary,Credit Card Upgrade,Mobile App,A,2025-01-01,0,0,0,0,0.22,0.0,32,2,9258
45311,Retail,Savings Account,Email,B,2024-07-01,0,0,0,0,0.31,0.0,50,104,11873
45312,Premier,Credit Card Upgrade,Mobile App,A,2024-11-17,0,0,0,0,0.28,0.0,45,2,114784
45313,Premier,Credit Card Upgrade,Email,A,2024-10-31,0,0,0,0,0.3,0.0,49,151,9116
45314,Premier,Savings Account,Email,B,2025-04-29,1,1,0,0,0.33,0.0,65,19,36169
45315,Retail,Insurance Cross-Sell,SMS,B,2024-10-21,1,0,0,0,0.26,0.0,52,31,147856
45316,Premier,Wealth Advisory,Email,B,2025-04-22,0,0,0,0,0.37,0.0,18,28,45037
45317,Premier,Wealth Advisory,Mobile App,A,2024-10-04,1,0,0,0,0.25,0.0,31,31,23856
45318,Premier,Wealth Advisory,SMS,B,2024-09-19,0,0,0,0,0.22,0.0,28,8,19636
45319,Mass Affluent,Insurance Cross-Sell,Email,A,2024-07-11,1,0,0,0,0.34,0.0,36,7,7154
45320,Premier,Wealth Advisory,Call Center,B,2024-10-30,0,0,0,0,2.67,0.0,37,5,49824
45321,Student,Wealth Advisory,SMS,B,2024-11-18,0,0,0,0,0.22,0.0,42,45,21756
45322,Retail,Personal Loan,SMS,B,2025-02-13,0,0,0,0,0.2,0.0,45,140,26702
45323,Retail,Credit Card Upgrade,SMS,B,2024-11-09,0,0,0,0,0.16,0.0,55,71,29338
45324,Retail,Savings Account,Email,B,2024-12-02,0,0,0,0,0.22,0.0,32,47,12785
45325,Premier,Insurance Cross-Sell,Email,B,2024-12-17,0,0,0,0,0.21,0.0,50,36,1433782
45326,Premier,Savings Account,Email,A,2025-05-24,0,0,0,0,0.24,0.0,24,14,30476
45327,Mass Affluent,Credit Card Upgrade,Email,B,2024-09-19,1,0,0,0,0.31,0.0,48,82,7873
45328,Student,Wealth Advisory,Email,A,2025-05-25,0,0,0,0,0.21,0.0,25,35,6492
45329,Retail,Savings Account,SMS,B,2025-03-19,0,0,0,0,0.16,0.0,18,17,23370
45330,Retail,Insurance Cross-Sell,Email,B,2025-04-15,0,0,0,0,0.26,0.0,32,118,43926
45331,Retail,Credit Card Upgrade,Email,B,2025-03-22,0,0,0,0,0.27,0.0,38,85,32839
45332,Retail,Wealth Advisory,Mobile App,B,2024-06-25,0,0,0,0,0.29,0.0,59,21,37276
45333,Mass Affluent,Wealth Advisory,Email,A,2024-06-25,1,0,0,0,0.36,0.0,57,113,34537
45334,Student,Insurance Cross-Sell,Email,A,2025-01-13,1,1,0,0,0.25,0.0,43,1,24082
45335,Retail,Savings Account,SMS,B,2024-08-11,0,0,0,0,0.21,0.0,28,143,26363
45336,Retail,Insurance Cross-Sell,Call Center,A,2024-07-06,0,0,0,0,2.72,0.0,34,64,34875
45337,Student,Credit Card Upgrade,Email,B,2025-05-13,0,0,0,0,0.21,0.0,61,39,27976
45338,Retail,Credit Card Upgrade,Mobile App,B,2025-01-30,0,0,0,0,0.2,0.0,34,46,98963
45339,Premier,Personal Loan,SMS,B,2025-02-25,1,0,0,0,0.22,0.0,53,142,295829
45340,Retail,Wealth Advisory,Email,A,2025-04-28,0,0,0,0,0.2,0.0,64,156,33032
45341,Salary,Savings Account,Email,B,2024-08-10,0,0,0,0,0.19,0.0,30,78,13444
45342,Premier,Credit Card Upgrade,Mobile App,B,2024-10-19,0,0,0,0,0.2,0.0,45,88,65408
45343,Retail,Savings Account,Call Center,A,2025-05-12,0,0,0,0,2.7,0.0,52,33,12340
45344,Mass Affluent,Savings Account,Email,A,2025-01-27,0,0,0,0,0.25,0.0,52,83,10656
45345,Premier,Savings Account,Email,B,2024-09-05,0,0,0,0,0.21,0.0,49,55,8485
45346,Premier,Credit Card Upgrade,Email,A,2024-06-29,0,0,0,0,0.36,0.0,48,151,10796
45347,Premier,Insurance Cross-Sell,Call Center,A,2024-11-23,0,0,0,0,2.7,0.0,55,20,10639
45348,Retail,Savings Account,Mobile App,A,2025-01-10,0,0,0,0,0.31,0.0,41,112,188418
45349,Retail,Personal Loan,Email,A,2024-10-06,1,1,0,0,0.28,0.0,39,8,22600
45350,Premier,Wealth Advisory,Email,A,2024-08-30,1,0,0,0,0.23,0.0,53,70,83049
45351,Student,Personal Loan,Email,A,2024-12-26,0,0,0,0,0.27,0.0,68,84,12423
45352,Retail,Savings Account,Email,A,2025-03-22,0,0,0,0,0.26,0.0,47,72,99576
45353,Retail,Personal Loan,Call Center,B,2025-02-26,1,1,1,0,2.57,0.0,28,11,5000
45354,Premier,Insurance Cross-Sell,Call Center,B,2025-03-12,1,1,1,0,2.72,0.0,57,9,235653
45355,Retail,Insurance Cross-Sell,Email,A,2024-09-25,0,0,0,0,0.31,0.0,50,24,85086
45356,Premier,Credit Card Upgrade,Email,B,2024-06-06,0,0,0,0,0.23,0.0,28,86,6795
45357,Premier,Credit Card Upgrade,Email,A,2024-07-19,0,0,0,0,0.21,0.0,37,29,16349
45358,Premier,Credit Card Upgrade,Email,A,2024-06-16,0,0,0,0,0.26,0.0,43,7,5000
45359,Mass Affluent,Savings Account,Call Center,A,2025-01-10,1,1,0,0,2.61,0.0,49,1,5000
45360,Retail,Credit Card Upgrade,Call Center,B,2024-09-30,0,0,0,0,2.6,0.0,51,26,17546
45361,Mass Affluent,Wealth Advisory,Mobile App,A,2024-10-02,0,0,0,0,0.25,0.0,38,16,79248
45362,Student,Personal Loan,Call Center,A,2024-12-09,0,0,0,0,2.62,0.0,22,20,5000
45363,Retail,Wealth Advisory,Mobile App,B,2025-03-02,0,0,0,0,0.3,0.0,58,96,5000
45364,Retail,Savings Account,Email,B,2024-10-12,0,0,0,0,0.2,0.0,38,42,5000
45365,Salary,Insurance Cross-Sell,Mobile App,A,2025-02-19,0,0,0,0,0.17,0.0,33,29,71096
45366,Retail,Credit Card Upgrade,SMS,B,2024-08-10,0,0,0,0,0.23,0.0,19,22,188863
45367,Premier,Wealth Advisory,SMS,A,2024-10-06,0,0,0,0,0.24,0.0,30,228,23602
45368,Salary,Wealth Advisory,Mobile App,B,2025-02-05,0,0,0,0,0.32,0.0,32,25,30648
45369,Mass Affluent,Wealth Advisory,SMS,A,2024-06-17,1,0,0,0,0.15,0.0,18,108,22579
45370,Student,Personal Loan,Email,B,2025-03-28,0,0,0,0,0.29,0.0,18,11,13369
45371,Mass Affluent,Credit Card Upgrade,Call Center,B,2025-04-14,0,0,0,0,2.56,0.0,44,2,30870
45372,Student,Wealth Advisory,Email,B,2024-10-22,1,1,0,0,0.34,0.0,44,23,11782
45373,Mass Affluent,Wealth Advisory,Mobile App,B,2024-09-07,0,0,0,0,0.17,0.0,18,21,24649
45374,Salary,Credit Card Upgrade,Mobile App,B,2025-02-16,0,0,0,0,0.31,0.0,23,31,52828
45375,Retail,Savings Account,Email,B,2024-10-28,0,0,0,0,0.23,0.0,61,28,115143
45376,Premier,Credit Card Upgrade,Email,B,2024-06-08,0,0,0,0,0.31,0.0,38,26,5000
45377,Premier,Wealth Advisory,Email,B,2024-10-01,1,0,0,0,0.21,0.0,33,14,6849
45378,Retail,Wealth Advisory,Call Center,B,2024-08-07,1,0,0,0,2.68,0.0,42,1,7688
45379,Mass Affluent,Wealth Advisory,Mobile App,B,2025-03-20,0,0,0,0,0.27,0.0,22,69,7669
45380,Retail,Personal Loan,Email,B,2025-04-22,0,0,0,0,0.31,0.0,18,61,23112
45381,Retail,Credit Card Upgrade,Call Center,B,2025-01-14,0,0,0,0,2.7,0.0,67,2,43891
45382,Retail,Wealth Advisory,Email,A,2025-02-02,0,0,0,0,0.24,0.0,29,30,30381
45383,Premier,Personal Loan,Mobile App,A,2024-09-21,1,0,0,0,0.31,0.0,65,82,10565
45384,Salary,Credit Card Upgrade,SMS,B,2024-11-28,0,0,0,0,0.21,0.0,22,69,20110
45385,Retail,Savings Account,Email,B,2024-06-21,1,0,0,0,0.23,0.0,48,72,5856
45386,Premier,Personal Loan,Mobile App,B,2024-11-13,0,0,0,0,0.28,0.0,37,85,86357
45387,Retail,Wealth Advisory,Email,B,2024-07-21,0,0,0,0,0.22,0.0,47,33,5205
45388,Retail,Credit Card Upgrade,Email,A,2025-03-14,0,0,0,0,0.24,0.0,20,15,44069
45389,Retail,Savings Account,Email,A,2025-05-11,1,0,0,0,0.34,0.0,35,40,13712
45390,Premier,Personal Loan,Mobile App,B,2024-06-19,1,0,0,0,0.19,0.0,69,32,5000
45391,Retail,Wealth Advisory,Email,B,2025-05-26,1,0,0,0,0.22,0.0,31,224,143294
45392,Retail,Savings Account,Email,B,2025-04-09,0,0,0,0,0.27,0.0,35,4,35957
45393,Premier,Wealth Advisory,SMS,A,2025-04-17,1,0,0,0,0.16,0.0,19,26,9513
45394,Student,Savings Account,Email,B,2024-12-08,1,0,0,0,0.22,0.0,22,19,5000
45395,Premier,Credit Card Upgrade,Email,B,2024-07-05,1,0,0,0,0.32,0.0,55,49,99953
45396,Premier,Credit Card Upgrade,SMS,B,2024-09-28,1,0,0,0,0.26,0.0,62,53,5000
45397,Premier,Insurance Cross-Sell,Call Center,A,2024-06-26,0,0,0,0,2.72,0.0,36,3,9586
45398,Premier,Personal Loan,Mobile App,B,2025-01-20,0,0,0,0,0.26,0.0,32,81,19207
45399,Salary,Wealth Advisory,Email,B,2025-05-06,0,0,0,0,0.27,0.0,51,46,60899
45400,Retail,Insurance Cross-Sell,SMS,B,2025-03-08,1,0,0,0,0.19,0.0,28,58,49120
45401,Premier,Credit Card Upgrade,Mobile App,B,2024-12-29,0,0,0,0,0.22,0.0,41,149,16418
45402,Salary,Wealth Advisory,Email,B,2024-09-05,0,0,0,0,0.2,0.0,66,32,86804
45403,Premier,Personal Loan,Email,B,2024-12-27,0,0,0,0,0.26,0.0,42,39,12453
45404,Retail,Personal Loan,Call Center,A,2025-01-13,1,1,1,0,2.57,0.0,29,29,5000
45405,Retail,Personal Loan,Email,A,2024-11-03,1,0,0,0,0.22,0.0,43,2,30859
45406,Student,Wealth Advisory,SMS,A,2024-10-27,0,0,0,0,0.26,0.0,62,15,6083
45407,Salary,Personal Loan,Email,A,2024-08-19,0,0,0,0,0.23,0.0,46,1,115979
45408,Salary,Credit Card Upgrade,Email,A,2024-12-28,0,0,0,0,0.23,0.0,30,25,5000
45409,Premier,Credit Card Upgrade,SMS,A,2024-06-11,0,0,0,0,0.24,0.0,47,50,48791
45410,Salary,Credit Card Upgrade,SMS,B,2024-12-10,0,0,0,0,0.3,0.0,33,68,5000
45411,Retail,Insurance Cross-Sell,Mobile App,B,2024-07-12,0,0,0,0,0.23,0.0,23,40,211226
45412,Premier,Savings Account,Call Center,B,2024-06-09,0,0,0,0,2.65,0.0,43,72,11263
45413,Salary,Insurance Cross-Sell,Email,A,2025-02-02,0,0,0,0,0.23,0.0,39,7,18934
45414,Mass Affluent,Wealth Advisory,Email,B,2025-05-23,1,1,0,0,0.31,0.0,25,8,417068
45415,Salary,Wealth Advisory,Call Center,A,2024-07-06,0,0,0,0,2.56,0.0,25,75,29441
45416,Salary,Personal Loan,SMS,B,2025-05-04,0,0,0,0,0.18,0.0,52,69,5000
45417,Salary,Personal Loan,Call Center,B,2025-01-22,1,0,0,0,2.68,0.0,30,22,95980
45418,Retail,Savings Account,Email,B,2024-06-20,1,0,0,0,0.32,0.0,51,9,41943
45419,Retail,Personal Loan,Email,B,2024-11-05,0,0,0,0,0.35,0.0,45,34,140960
45420,Salary,Savings Account,Mobile App,A,2024-08-21,1,0,0,0,0.23,0.0,18,31,5300
45421,Mass Affluent,Credit Card Upgrade,Email,B,2025-01-16,1,1,0,0,0.32,0.0,53,68,43410
45422,Salary,Insurance Cross-Sell,SMS,A,2025-01-15,0,0,0,0,0.17,0.0,55,9,33365
45423,Retail,Credit Card Upgrade,Email,B,2025-05-01,0,0,0,0,0.23,0.0,66,88,5765
45424,Mass Affluent,Credit Card Upgrade,Email,B,2024-07-05,1,0,0,0,0.22,0.0,38,178,38515
45425,Student,Wealth Advisory,Email,B,2024-06-16,0,0,0,0,0.24,0.0,33,95,44274
45426,Premier,Credit Card Upgrade,Email,B,2025-03-18,1,1,1,0,0.36,0.0,20,71,26323
45427,Mass Affluent,Credit Card Upgrade,Email,B,2025-05-03,1,1,0,0,0.2,0.0,24,128,5000
45428,Salary,Credit Card Upgrade,Email,B,2024-11-11,0,0,0,0,0.25,0.0,63,11,5000
45429,Premier,Credit Card Upgrade,SMS,B,2025-01-27,0,0,0,0,0.19,0.0,75,39,25086
45430,Premier,Personal Loan,Email,B,2025-04-02,0,0,0,0,0.36,0.0,49,30,34466
45431,Premier,Personal Loan,Email,A,2024-09-08,1,0,0,0,0.25,0.0,65,79,5000
45432,Premier,Savings Account,Email,B,2024-07-07,0,0,0,0,0.19,0.0,47,7,38406
45433,Student,Savings Account,Email,A,2025-01-04,0,0,0,0,0.37,0.0,46,5,10630
45434,Student,Savings Account,Email,A,2025-01-09,0,0,0,0,0.23,0.0,45,6,49180
45435,Premier,Wealth Advisory,Email,B,2025-01-10,0,0,0,0,0.32,0.0,75,21,7063
45436,Salary,Personal Loan,Mobile App,A,2025-04-28,0,0,0,0,0.23,0.0,48,86,5749
45437,Retail,Credit Card Upgrade,Call Center,A,2024-12-22,0,0,0,0,2.63,0.0,60,13,144694
45438,Mass Affluent,Insurance Cross-Sell,SMS,B,2025-01-25,0,0,0,0,0.27,0.0,45,169,124426
45439,Retail,Wealth Advisory,Mobile App,A,2025-03-30,0,0,0,0,0.24,0.0,41,147,19435
45440,Retail,Credit Card Upgrade,Email,B,2024-11-06,0,0,0,0,0.36,0.0,32,23,18690
45441,Salary,Insurance Cross-Sell,SMS,B,2025-03-08,1,0,0,0,0.14,0.0,30,5,69019
45442,Premier,Wealth Advisory,Email,A,2025-05-10,1,0,0,0,0.28,0.0,44,40,5688
45443,Premier,Credit Card Upgrade,Call Center,B,2024-10-22,1,0,0,0,2.63,0.0,27,29,172281
45444,Premier,Insurance Cross-Sell,Email,B,2024-08-21,0,0,0,0,0.35,0.0,34,62,33115
45445,Retail,Personal Loan,SMS,A,2024-10-26,0,0,0,0,0.12,0.0,58,47,116450
45446,Premier,Insurance Cross-Sell,Email,B,2024-12-28,0,0,0,0,0.25,0.0,54,27,5000
45447,Mass Affluent,Credit Card Upgrade,Email,B,2025-01-21,0,0,0,0,0.34,0.0,38,72,116844
45448,Retail,Credit Card Upgrade,Mobile App,A,2025-01-13,0,0,0,0,0.29,0.0,27,6,37443
45449,Student,Wealth Advisory,Email,A,2024-06-25,0,0,0,0,0.3,0.0,68,7,34955
45450,Premier,Credit Card Upgrade,Email,A,2024-08-22,0,0,0,0,0.32,0.0,47,16,9655
45451,Retail,Credit Card Upgrade,Call Center,A,2025-02-07,0,0,0,0,2.57,0.0,44,85,32745
45452,Premier,Wealth Advisory,Email,B,2025-01-18,1,0,0,0,0.37,0.0,27,147,6398
45453,Premier,Credit Card Upgrade,Mobile App,A,2025-01-11,0,0,0,0,0.22,0.0,29,12,56695
45454,Student,Insurance Cross-Sell,Call Center,B,2024-07-18,0,0,0,0,2.58,0.0,54,61,152769
45455,Retail,Savings Account,Mobile App,A,2024-12-29,0,0,0,0,0.21,0.0,49,12,132440
45456,Premier,Insurance Cross-Sell,Email,B,2025-01-02,1,0,0,0,0.32,0.0,61,6,105005
45457,Premier,Personal Loan,Email,B,2024-06-25,1,1,1,0,0.32,0.0,38,93,143700
45458,Salary,Savings Account,Email,A,2024-09-19,0,0,0,0,0.23,0.0,19,14,80508
45459,Retail,Personal Loan,Mobile App,A,2025-04-27,0,0,0,0,0.19,0.0,31,137,11028
45460,Student,Wealth Advisory,Email,A,2024-07-26,0,0,0,0,0.31,0.0,42,1,19207
45461,Premier,Personal Loan,Email,A,2024-10-20,0,0,0,0,0.24,0.0,42,91,49298
45462,Premier,Personal Loan,SMS,A,2024-09-15,0,0,0,0,0.24,0.0,66,36,5000
45463,Premier,Credit Card Upgrade,SMS,B,2025-02-27,1,0,0,0,0.24,0.0,30,32,5899
45464,Retail,Credit Card Upgrade,SMS,B,2024-11-17,0,0,0,0,0.24,0.0,50,68,15992
45465,Retail,Personal Loan,SMS,B,2025-03-13,1,0,0,0,0.18,0.0,51,77,19758
45466,Salary,Wealth Advisory,SMS,B,2025-02-16,0,0,0,0,0.18,0.0,49,30,129476
45467,Premier,Credit Card Upgrade,Email,A,2025-04-22,0,0,0,0,0.34,0.0,49,4,34684
45468,Premier,Personal Loan,Call Center,B,2024-06-29,1,0,0,0,2.69,0.0,37,37,122152
45469,Retail,Insurance Cross-Sell,Mobile App,A,2025-03-11,0,0,0,0,0.19,0.0,43,9,40008
45470,Retail,Wealth Advisory,Email,B,2025-01-25,0,0,0,0,0.29,0.0,29,5,7660
45471,Premier,Insurance Cross-Sell,Email,B,2024-09-12,1,0,0,0,0.37,0.0,35,1,5237
45472,Premier,Insurance Cross-Sell,Call Center,A,2025-03-09,0,0,0,0,2.7,0.0,45,52,77711
45473,Mass Affluent,Credit Card Upgrade,Mobile App,B,2025-04-01,1,0,0,0,0.24,0.0,44,23,5007
45474,Retail,Insurance Cross-Sell,Email,A,2025-04-19,0,0,0,0,0.33,0.0,37,42,24803
45475,Retail,Credit Card Upgrade,Mobile App,B,2025-04-29,0,0,0,0,0.27,0.0,18,13,11370
45476,Student,Insurance Cross-Sell,SMS,A,2024-11-19,0,0,0,0,0.22,0.0,41,45,157357
45477,Premier,Savings Account,Email,B,2024-11-28,0,0,0,0,0.32,0.0,22,1,77765
45478,Retail,Savings Account,Mobile App,B,2025-05-15,0,0,0,0,0.25,0.0,46,39,14786
45479,Retail,Wealth Advisory,Email,A,2024-11-28,1,0,0,0,0.35,0.0,61,127,23191
45480,Student,Insurance Cross-Sell,Call Center,A,2025-04-03,1,0,0,0,2.61,0.0,75,87,5795
45481,Salary,Wealth Advisory,Email,B,2025-05-11,1,0,0,0,0.36,0.0,27,72,27566
45482,Mass Affluent,Savings Account,Call Center,B,2024-11-04,1,1,0,0,2.57,0.0,58,109,31657
45483,Premier,Credit Card Upgrade,Email,B,2025-01-06,0,0,0,0,0.33,0.0,44,5,155880
45484,Student,Wealth Advisory,Email,A,2024-10-13,1,1,1,0,0.3,0.0,45,4,7463
45485,Retail,Credit Card Upgrade,SMS,A,2025-02-08,0,0,0,0,0.22,0.0,37,74,60412
45486,Salary,Wealth Advisory,SMS,A,2024-08-28,0,0,0,0,0.28,0.0,55,20,26132
45487,Retail,Savings Account,Email,A,2024-10-11,0,0,0,0,0.28,0.0,18,78,41835
45488,Salary,Personal Loan,Call Center,B,2024-08-21,0,0,0,0,2.57,0.0,47,35,28563
45489,Salary,Wealth Advisory,Mobile App,A,2025-03-21,0,0,0,0,0.26,0.0,42,33,5000
45490,Retail,Wealth Advisory,Email,A,2024-09-24,1,0,0,0,0.22,0.0,51,113,12115
45491,Student,Insurance Cross-Sell,SMS,A,2025-01-31,0,0,0,0,0.19,0.0,23,1,7061
45492,Salary,Personal Loan,Mobile App,A,2025-02-09,0,0,0,0,0.33,0.0,64,16,6980
45493,Premier,Insurance Cross-Sell,Mobile App,B,2025-03-25,0,0,0,0,0.21,0.0,38,99,5000
45494,Student,Insurance Cross-Sell,Mobile App,A,2024-08-04,0,0,0,0,0.22,0.0,44,135,8674
45495,Retail,Wealth Advisory,Email,A,2024-11-19,0,0,0,0,0.19,0.0,34,20,6422
45496,Student,Insurance Cross-Sell,Mobile App,A,2025-04-01,0,0,0,0,0.25,0.0,67,58,131822
45497,Student,Wealth Advisory,SMS,A,2024-09-04,0,0,0,0,0.24,0.0,38,192,30637
45498,Retail,Credit Card Upgrade,SMS,A,2024-08-05,0,0,0,0,0.14,0.0,64,67,43197
45499,Mass Affluent,Savings Account,Call Center,A,2024-06-18,0,0,0,0,2.66,0.0,44,8,30168
45500,Premier,Wealth Advisory,SMS,A,2024-09-22,0,0,0,0,0.29,0.0,53,16,7107
45501,Student,Insurance Cross-Sell,Call Center,B,2025-02-12,1,0,0,0,2.59,0.0,51,16,126734
45502,Retail,Savings Account,Mobile App,A,2024-07-25,0,0,0,0,0.31,0.0,33,18,5000
45503,Retail,Wealth Advisory,Email,B,2025-01-14,0,0,0,0,0.23,0.0,56,41,5882
45504,Mass Affluent,Wealth Advisory,Email,A,2024-12-28,0,0,0,0,0.34,0.0,39,50,50264
45505,Student,Personal Loan,SMS,B,2024-07-30,1,0,0,0,0.13,0.0,50,101,6821
45506,Retail,Credit Card Upgrade,SMS,B,2025-03-28,1,0,0,0,0.13,0.0,18,87,15304
45507,Premier,Wealth Advisory,Call Center,A,2024-12-28,0,0,0,0,2.59,0.0,37,34,5000
45508,Retail,Personal Loan,SMS,B,2024-10-27,0,0,0,0,0.2,0.0,32,46,13736
45509,Salary,Personal Loan,Call Center,B,2024-07-08,1,1,1,0,2.6,0.0,50,42,64108
45510,Premier,Wealth Advisory,Email,B,2025-02-23,0,0,0,0,0.24,0.0,19,17,14060
45511,Retail,Wealth Advisory,Call Center,A,2024-08-20,1,1,1,0,2.57,0.0,22,6,5000
45512,Retail,Savings Account,SMS,A,2024-11-13,0,0,0,0,0.26,0.0,39,22,5070
45513,Retail,Insurance Cross-Sell,Email,B,2025-02-11,0,0,0,0,0.28,0.0,67,3,5000
45514,Retail,Credit Card Upgrade,Email,A,2024-12-15,0,0,0,0,0.27,0.0,62,1,58015
45515,Mass Affluent,Personal Loan,Call Center,A,2024-06-06,0,0,0,0,2.55,0.0,44,14,6348
45516,Mass Affluent,Wealth Advisory,Call Center,A,2025-04-30,1,0,0,0,2.63,0.0,49,17,72675
45517,Salary,Wealth Advisory,Email,A,2025-02-02,0,0,0,0,0.26,0.0,48,54,88922
45518,Premier,Savings Account,Email,B,2024-11-03,0,0,0,0,0.2,0.0,38,7,19591
45519,Retail,Credit Card Upgrade,Call Center,A,2024-08-03,0,0,0,0,2.71,0.0,40,121,5000
45520,Premier,Wealth Advisory,Email,B,2025-04-21,0,0,0,0,0.36,0.0,49,1,68770
45521,Salary,Wealth Advisory,Call Center,B,2025-01-02,0,0,0,0,2.62,0.0,40,16,7445
45522,Retail,Personal Loan,Email,A,2024-07-16,0,0,0,0,0.22,0.0,47,61,14790
45523,Retail,Credit Card Upgrade,Email,B,2025-04-08,1,0,0,0,0.36,0.0,65,69,86742
45524,Retail,Savings Account,Email,B,2025-05-16,0,0,0,0,0.26,0.0,37,27,10481
45525,Retail,Credit Card Upgrade,Mobile App,B,2025-03-22,0,0,0,0,0.27,0.0,18,30,196753
45526,Premier,Personal Loan,Call Center,B,2024-10-29,0,0,0,0,2.56,0.0,43,14,59306
45527,Retail,Credit Card Upgrade,Email,A,2024-12-09,0,0,0,0,0.34,0.0,75,193,5000
45528,Premier,Personal Loan,SMS,B,2024-06-12,1,0,0,0,0.24,0.0,74,164,22393
45529,Retail,Personal Loan,Call Center,A,2024-12-05,1,1,1,0,2.64,0.0,43,6,30149
45530,Retail,Credit Card Upgrade,Call Center,B,2024-08-03,1,0,0,0,2.67,0.0,20,9,36812
45531,Premier,Credit Card Upgrade,Email,B,2024-07-19,0,0,0,0,0.29,0.0,39,60,22739
45532,Salary,Wealth Advisory,Call Center,A,2025-01-20,0,0,0,0,2.61,0.0,40,6,42761
45533,Retail,Credit Card Upgrade,Email,A,2024-11-03,0,0,0,0,0.19,0.0,24,88,158227
45534,Retail,Wealth Advisory,SMS,B,2024-10-16,0,0,0,0,0.27,0.0,56,160,43076
45535,Retail,Wealth Advisory,SMS,A,2024-12-10,0,0,0,0,0.17,0.0,35,53,12985
45536,Premier,Credit Card Upgrade,Mobile App,A,2024-07-08,1,0,0,0,0.17,0.0,18,7,14175
45537,Retail,Credit Card Upgrade,Email,A,2025-02-23,0,0,0,0,0.19,0.0,50,168,66887
45538,Premier,Wealth Advisory,SMS,A,2025-05-09,0,0,0,0,0.22,0.0,21,86,7781
